,link,name,age,amount_bricks,product_number,price,rating_amount,rating_worth,rating_fun
155,https://www.lego.com/da-dk/product/the-ice-castle-43197,Isslottet,14,1599,0,0,0,0.0,0.0
156,https://www.lego.com/da-dk/product/disney-s-mickey-mouse-31202,Disneys Mickey Mouse,18,2658,312023120231202,1099,0,0.0,0.0
157,https://www.lego.com/da-dk/product/arendelle-castle-village-41167,Arendal slotsby,5,521,411674116741167,749,0,0.0,0.0
158,https://www.lego.com/da-dk/product/belle-and-the-beast-s-castle-43196,Belle og Udyrets slot,6,505,431964319643196,749,0,0.0,0.0
159,https://www.lego.com/da-dk/product/mickey-friends-fire-truck-station-10776,Mickey og venners brandstation og brandbil,4,144,107761077610776,449,0,0.0,0.0
160,https://www.lego.com/da-dk/product/mickey-mouse-donald-duck-s-farm-10775,Mickey Mouse og Anders Ands bondegård,4,118,107751077510775,270,0,0.0,0.0
161,https://www.lego.com/da-dk/product/mickey-mouse-minnie-mouse-s-space-rocket-10774,Mickey Mouse og Minnie Mouses rumraket,4,88,107741077410774,180,0,0.0,0.0
162,https://www.lego.com/da-dk/product/minnie-mouse-s-ice-cream-shop-10773,Minnie Mouses isbutik,4,100,107731077310773,180,0,0.0,0.0
163,https://www.lego.com/da-dk/product/mickey-mouse-s-propeller-plane-10772,Mickey Mouses propelfly,4,100,0,0,0,0.0,0.0
164,https://www.lego.com/da-dk/product/bag-tag-dragon-41939,Taskevedhæng – drage,6,82,419394193941939,60,0,0.0,0.0
165,https://www.lego.com/da-dk/product/bag-tag-unicorn-41940,Taskevedhæng – enhjørning,6,80,419404194041940,60,0,0.0,0.0
166,https://www.lego.com/da-dk/product/go-team-bracelet-41911,Armbånd med holdånd,6,33,419114191141911,50,0,0.0,0.0
167,https://www.lego.com/da-dk/product/creative-designer-box-41938,Kreativt designersæt,7,779,419384193841938,349,0,0.0,0.0
168,https://www.lego.com/da-dk/product/multi-pack-summer-vibes-41937,Multipak med sommerstemning,6,441,419374193741937,270,0,0.0,0.0
169,https://www.lego.com/da-dk/product/creative-party-kit-41926,Kreativt festsæt,6,623,419264192641926,230,0,0.0,0.0
170,https://www.lego.com/da-dk/product/secret-holder-41924,Hemmelighedsholder,6,451,419244192441924,180,0,0.0,0.0
171,https://www.lego.com/da-dk/product/creative-picture-frames-41914,Kreative billedrammer,6,398,419144191441914,180,0,0.0,0.0
172,https://www.lego.com/da-dk/product/lots-of-dots-41935,Masser af DOTS,6,1040,419354193541935,180,0,0.0,0.0
173,https://www.lego.com/da-dk/product/desk-organizer-41907,Skrivebordssystem,6,405,419074190741907,180,0,0.0,0.0
174,https://www.lego.com/da-dk/product/jewelry-box-41915,Smykkeskrin,6,374,419154191541915,180,0,0.0,0.0
175,https://www.lego.com/da-dk/product/secret-boxes-41925,Hemmelighedsæsker,6,273,419254192541925,130,0,0.0,0.0
176,https://www.lego.com/da-dk/product/cool-cactus-bracelet-41922,Armbånd med cool kaktus,6,33,419224192241922,60,0,0.0,0.0
177,https://www.lego.com/da-dk/product/mermaid-vibes-bracelets-41909,Armbånd med havfruestemning,6,34,419094190941909,60,0,0.0,0.0
178,https://www.lego.com/da-dk/product/ice-cream-besties-bracelets-41910,Armbånd med is og gode venner,6,34,419104191041910,60,0,0.0,0.0
179,https://www.lego.com/da-dk/product/starlight-bracelets-41934,Armbånd med stjerneskin,6,34,419344193441934,60,0,0.0,0.0
180,https://www.lego.com/da-dk/product/adventure-bracelets-41918,Eventyr-armbånd,6,34,419184191841918,60,0,0.0,0.0
181,https://www.lego.com/da-dk/product/monster-bracelets-41923,Monster-armbånd,6,34,419234192341923,60,0,0.0,0.0
182,https://www.lego.com/da-dk/product/creative-fun-10887,Kreativt sjov,1,120,108871088710887,349,0,0.0,0.0
183,https://www.lego.com/da-dk/product/number-train-10847,Tog med tal,1,23,108471084710847,180,0,0.0,0.0
184,https://www.lego.com/da-dk/product/pizza-stand-10927,Pizzabod,2,18,109271092710927,100,0,0.0,0.0
185,https://www.lego.com/da-dk/product/lego-education-my-xl-world-45028,Min kæmpestore verden,2,480,450284502845028,2030,0,0.0,0.0
186,https://www.lego.com/da-dk/product/coding-express-45025,Kodeekspressen,2,234,450254502545025,1918,0,0.0,0.0
187,https://www.lego.com/da-dk/product/tubes-45026,Rør,3,150,450264502645026,1155,0,0.0,0.0
188,https://www.lego.com/da-dk/product/tower-crane-construction-10933,Byggeplads med tårnkran,2,123,109331093310933,1099,0,0.0,0.0
189,https://www.lego.com/da-dk/product/cargo-train-10875,Godstog,2,105,108751087510875,1099,4.1,3.8,4.1
190,https://www.lego.com/da-dk/product/amusement-park-10956,Forlystelsespark,2,95,109561095610956,999,0,0.0,0.0
191,https://www.lego.com/da-dk/product/happy-childhood-moments-10943,Glade barndomsstunder,2,227,109431094310943,899,0,0.0,0.0
192,https://www.lego.com/da-dk/product/parking-garage-and-car-wash-10948,Parkeringshus og bilvask,2,112,109481094810948,899,0,0.0,0.0
193,https://www.lego.com/da-dk/product/barn-tractor-farm-animal-care-10952,"Lade, traktor og pasning af bondegårdsdyr",2,97,109521095210952,649,0,0.0,0.0
194,https://www.lego.com/da-dk/product/steam-train-10874,Damptog,2,59,108741087410874,549,0,0.0,0.0
195,https://www.lego.com/da-dk/product/creative-birthday-party-10958,Kreativ fødselsdagsfest,1,200,109581095810958,549,0,0.0,0.0
196,https://www.lego.com/da-dk/product/creative-animals-10934,Kreative Dyr,1,175,109341093410934,549,0,0.0,0.0
197,https://www.lego.com/da-dk/product/modular-playhouse-10929,Modullegehus,2,129,109291092910929,549,0,0.0,0.0
198,https://www.lego.com/da-dk/product/wrecking-ball-demolition-10932,Nedrivningsarbejde,2,56,109321093210932,549,0,0.0,0.0
199,https://www.lego.com/da-dk/product/frozen-ice-castle-10899,Frost – isslot,2,59,108991089910899,449,0,0.0,0.0
200,https://www.lego.com/da-dk/product/lego-friends-advent-calendar-41690,LEGO® Friends julekalender,6,370,416904169041690,200,0,0.0,0.0
201,https://www.lego.com/da-dk/product/heartlake-city-park-41447,Heartlake park,6,432,414474144741447,279,0,0.0,0.0
202,https://www.lego.com/da-dk/product/nature-glamping-41392,Luksuscamping i naturen,6,241,413924139241392,270,0,0.0,0.0
203,https://www.lego.com/da-dk/product/andrea-s-car-stage-41390,Andreas bil og scene,6,240,413904139041390,180,0,0.0,0.0
204,https://www.lego.com/da-dk/product/heartlake-city-bakery-41440,Heartlake bageri,4,99,414404144041440,180,0,0.0,0.0
205,https://www.lego.com/da-dk/product/heartlake-city-hair-salon-41391,Heartlake frisørsalon,6,235,413914139141391,180,0,0.0,0.0
206,https://www.lego.com/da-dk/product/emma-s-dalmatian-cube-41663,Emmas dalmatinerboks,6,41,416634166341663,100,0,0.0,0.0
207,https://www.lego.com/da-dk/product/puppy-playground-41396,Hvalpelegeplads,4,57,413964139641396,100,0,0.0,0.0
208,https://www.lego.com/da-dk/product/heartlake-city-grand-hotel-41684,Heartlake Grand Hotel,8,1308,416844168441684,899,0,0.0,0.0
209,https://www.lego.com/da-dk/product/heartlake-city-shopping-mall-41450,Heartlake butikscenter,8,1032,414504145041450,899,0,0.0,0.0
210,https://www.lego.com/da-dk/product/magical-funfair-roller-coaster-41685,Magisk rutsjebane-forlystelse,8,974,416854168541685,799,0,0.0,0.0
211,https://www.lego.com/da-dk/product/party-boat-41433,Festbåd,7,640,414334143341433,749,0,0.0,0.0
212,https://www.lego.com/da-dk/product/summer-fun-water-park-41430,Sommerbadeland,8,1001,414304143041430,719,0,0.0,0.0
213,https://www.lego.com/da-dk/product/andrea-s-family-house-41449,Andreas families hus,6,802,414494144941449,649,0,0.0,0.0
214,https://www.lego.com/da-dk/product/heartlake-city-school-41682,Heartlake skole,6,605,416824168241682,649,0,0.0,0.0
215,https://www.lego.com/da-dk/product/forest-horseback-riding-center-41683,Skov-ridecenter,7,511,416834168341683,649,0,0.0,0.0
216,https://www.lego.com/da-dk/product/surfer-beachfront-41693,Surferhus ved stranden,6,685,416934169341693,649,0,0.0,0.0
217,https://www.lego.com/da-dk/product/elsa-s-magical-ice-palace-43172,Elsas magiske ispalads,6,701,431724317243172,649,0,0.0,0.0
218,https://www.lego.com/da-dk/product/bruni-the-salamander-buildable-character-43186,Salamanderen Bruni – bygbar figur,6,96,431864318643186,100,0,0.0,0.0
219,https://www.lego.com/da-dk/product/the-ice-castle-43197,Isslottet,14,1599,0,0,0,0.0,0.0
220,https://www.lego.com/da-dk/product/arendelle-castle-village-41167,Arendal slotsby,5,521,411674116741167,749,0,0.0,0.0
221,https://www.lego.com/da-dk/product/frozen-ice-castle-10899,Frost – isslot,2,59,108991089910899,449,0,0.0,0.0
222,https://www.lego.com/da-dk/product/anna-and-elsa-s-frozen-wonderland-43194,Anna og Elsas Frost-vinterland,4,154,431944319443194,349,0,0.0,0.0
223,https://www.lego.com/da-dk/product/elsa-s-jewelry-box-creation-41168,Elsas smykkeskrinsmodel,6,300,411684116841168,349,0,0.0,0.0
224,https://www.lego.com/da-dk/product/elsa-s-wagon-adventure-41166,Elsas vogneventyr,4,116,411664116641166,270,0,0.0,0.0
225,https://www.lego.com/da-dk/product/anna-and-elsa-s-storybook-adventures-43175,Anna og Elsas bog-eventyr,5,133,431754317543175,180,0,0.0,0.0
226,https://www.lego.com/da-dk/product/elsa-and-the-nokk-storybook-adventures-43189,Elsa og Nokkens bog-eventyr,5,125,431894318943189,180,0,0.0,0.0
227,https://www.lego.com/da-dk/product/elsa-and-olaf-s-tea-party-10920,Elsa og Olafs teselskab,2,17,109201092010920,180,0,0.0,0.0
228,https://www.lego.com/da-dk/product/lego-ǀ-disney-frozen-2-anna-keyring-853969,LEGO® ǀ Disney Frost 2 Anna-nøglering,6,50,0,0,0,0.0,0.0
229,https://www.lego.com/da-dk/product/lego-ǀ-disney-frozen-2-elsa-keyring-853968,LEGO® ǀ Disney Frost 2 Elsa-nøglering,6,50,0,0,0,0.0,0.0
230,https://www.lego.com/da-dk/product/diagon-alley-75978,Diagonalstræde,16,5544,759787597875978,3199,0,0.0,0.0
231,https://www.lego.com/da-dk/product/hogwarts-icons-collectors-edition-76391,Hogwarts™-ikoner – samlerudgave,18,3010,763917639176391,1999,0,0.0,0.0
232,https://www.lego.com/da-dk/product/lego-harry-potter-advent-calendar-76390,LEGO® Harry Potter™ julekalender,7,274,763907639076390,270,0,0.0,0.0
233,https://www.lego.com/da-dk/product/harry-hermione-ron-hagrid-40495,"Harry, Hermione, Ron og Hagrid™",10,466,404954049540495,230,0,0.0,0.0
234,https://www.lego.com/da-dk/product/voldemort-nagini-bellatrix-40496,"Voldemort™, Nagini og Bellatrix",10,344,404964049640496,230,0,0.0,0.0
235,https://www.lego.com/da-dk/product/hogwarts-castle-71043,Hogwarts™-slottet,16,6020,710437104371043,3499,4.4,4.6,4.4
236,https://www.lego.com/da-dk/product/hogwarts-room-of-requirement-75966,Hogwarts™ Fornødenhedsrummet,7,193,759667596675966,180,0,0.0,0.0
237,https://www.lego.com/da-dk/product/hogwarts-chamber-of-secrets-76389,Hogwarts™: Hemmelighedernes Kammer,9,1176,763897638976389,1249,0,0.0,0.0
238,https://www.lego.com/da-dk/product/harry-potter-hermione-granger-76393,Harry Potter og Hermione Granger™,10,1673,763937639376393,1199,0,0.0,0.0
239,https://www.lego.com/da-dk/product/harry-potter-hogwarts-crests-31201,Harry Potter™ Hogwarts™-våbenskjolde,18,4249,312013120131201,1099,0,0.0,0.0
240,https://www.lego.com/da-dk/product/attack-on-the-burrow-75980,Angrebet på Vindelhuset,9,1047,759807598075980,899,4.6,4.3,4.6
241,https://www.lego.com/da-dk/product/hogwarts-astronomy-tower-75969,Hogwarts™ Astronomitårnet,9,971,759697596975969,899,0,0.0,0.0
242,https://www.lego.com/da-dk/product/hogwarts-clock-tower-75948,Hogwarts™-klokketårn,9,922,759487594875948,799,4.5,4.3,4.5
243,https://www.lego.com/da-dk/product/hogsmeade-village-visit-76388,Besøg i Hogsmeade™-landsbyen,8,851,763887638876388,749,0,0.0,0.0
244,https://www.lego.com/da-dk/product/hogwarts-express-75955,Hogwarts™-ekspressen,8,801,759557595575955,749,4.4,4.3,4.4
245,https://www.lego.com/da-dk/product/hogwarts-whomping-willow-75953,Hogwarts™-slagpoplen,8,753,759537595375953,649,4.4,4.1,4.4
246,https://www.lego.com/da-dk/product/hogwarts-wizard-s-chess-76392,Hogwarts™: Troldmandsskak,10,876,763927639276392,649,0,0.0,0.0
247,https://www.lego.com/da-dk/product/typewriter-21327,Skrivemaskine,18,2079,213272132721327,1599,4.4,4.4,4.4
248,https://www.lego.com/da-dk/product/seinfeld-21328,Seinfeld,18,1326,213282132821328,749,0,0.0,0.0
249,https://www.lego.com/da-dk/product/grand-piano-21323,Flygel,18,3662,213232132321323,2699,4.2,4.2,4.2
250,https://www.lego.com/da-dk/product/tree-house-21318,Trætophus,16,3036,213182131821318,1799,4.6,4.6,4.6
251,https://www.lego.com/da-dk/product/medieval-blacksmith-21325,Middelaldersmedje,18,2164,213252132521325,1299,4.7,4.3,4.7
252,https://www.lego.com/da-dk/product/123-sesame-street-21324,123 Sesame Street,18,1367,213242132421324,1099,4.3,4.3,4.3
253,https://www.lego.com/da-dk/product/winnie-the-pooh-21326,Peter Plys,18,1265,213262132621326,899,4.7,4.4,4.7
254,https://www.lego.com/da-dk/product/central-perk-21319,Central Perk,16,1070,213192131921319,649,4.5,4.6,4.5
255,https://www.lego.com/da-dk/product/international-space-station-21321,Den internationale rumstation,16,864,213212132121321,549,3.9,4.4,3.9
256,https://www.lego.com/da-dk/product/dinosaur-fossils-21320,Dinosaurfossiler,16,910,213202132021320,549,0,0.0,0.0
257,https://www.lego.com/da-dk/product/ship-in-a-bottle-92177,Flaskeskib,12,962,921779217792177,599,0,0.0,0.0
258,https://www.lego.com/da-dk/product/lego-nasa-apollo-saturn-v-92176,LEGO® NASA Apollo Saturn V,14,1969,921769217692176,1099,4.6,4.8,4.6
259,https://www.lego.com/da-dk/product/lego-ideas-fender-stratocaster-21329,LEGO® Ideas Fender® Stratocaster®,18,1074,213292132921329,899,0,0.0,0.0
260,https://www.lego.com/da-dk/product/joey-keyring-854119,Joey-nøglering,6,50,0,0,0,0.0,0.0
261,https://www.lego.com/da-dk/product/monica-keyring-854121,Monica-nøglering,6,50,0,0,0,0.0,0.0
262,https://www.lego.com/da-dk/product/phoebe-keyring-854122,Phoebe-nøglering,6,50,0,0,0,0.0,0.0
263,https://www.lego.com/da-dk/product/rachel-keyring-854120,Rachel-nøglering,6,50,0,0,0,0.0,0.0
264,https://www.lego.com/da-dk/product/baryonyx-dinosaur-boat-escape-76942,World Baryonyx-dinosaurflugt i båd,8,308,769427694276942,749,0,0.0,0.0
265,https://www.lego.com/da-dk/product/stygimoloch-dinosaur-escape-76939,Stygimoloch-dinosaurflugt,4,129,769397693976939,349,0,0.0,0.0
266,https://www.lego.com/da-dk/product/t-rex-dinosaur-fossil-exhibition-76940,T. rex-dinosaurudstilling,7,198,769407694076940,270,0,0.0,0.0
267,https://www.lego.com/da-dk/product/indominus-rex-vs-ankylosaurus-75941,Indominus rex mod ankylosaurus,8,537,759417594175941,899,0,0.0,0.0
268,https://www.lego.com/da-dk/product/t-rex-and-triceratops-dinosaur-breakout-10939,T. rex og triceratops på dinosaurflugt,2,36,109391093910939,270,0,0.0,0.0
269,https://www.lego.com/da-dk/product/carnotaurus-dinosaur-chase-76941,Carnotaurus-dinosaurjagt,7,240,769417694176941,449,0,0.0,0.0
270,https://www.lego.com/da-dk/product/jurassic-park-t-rex-rampage-75936,Jurassic Park: T. rex-ravage,16,3120,759367593675936,1899,0,0.0,0.0
271,https://www.lego.com/da-dk/product/gallimimus-and-pteranodon-breakout-75940,Gallimimus og pteranodon-flugt,7,391,759407594075940,549,0,0.0,0.0
272,https://www.lego.com/da-dk/product/velociraptor-biplane-rescue-mission-75942,Velociraptor: Flyredningsmission​,4,101,759427594275942,270,0,0.0,0.0
273,https://www.lego.com/da-dk/product/dr-wu-s-lab-baby-dinosaurs-breakout-75939,Dr. Wus laboratorium: Dinosaurungernes flugt,6,164,759397593975939,180,0,0.0,0.0
274,https://www.lego.com/da-dk/product/marvel-studios-iron-man-31199,Marvel Studios Iron Man,18,3167,311993119931199,1099,0,0.0,0.0
275,https://www.lego.com/da-dk/product/star-wars-the-sith-31200,Star Wars™ Sith™-fyrsterne,18,3406,312003120031200,1099,0,0.0,0.0
276,https://www.lego.com/da-dk/product/world-map-31203,Verdenskort,18,11695,312033120331203,1999,0,0.0,0.0
277,https://www.lego.com/da-dk/product/andy-warhol-s-marilyn-monroe-31197,Andy Warhol's Marilyn Monroe,18,3341,311973119731197,1099,0,0.0,0.0
278,https://www.lego.com/da-dk/product/disney-s-mickey-mouse-31202,Disneys Mickey Mouse,18,2658,312023120231202,1099,0,0.0,0.0
279,https://www.lego.com/da-dk/product/harry-potter-hogwarts-crests-31201,Harry Potter™ Hogwarts™-våbenskjolde,18,4249,312013120131201,1099,0,0.0,0.0
280,https://www.lego.com/da-dk/product/the-beatles-31198,The Beatles,18,2933,311983119831198,1099,3.3,3.0,3.3
281,https://www.lego.com/da-dk/product/lego-education-spike-prime-set-45678,LEGO® Education SPIKE™ Prime-sæt,10,528,456784567845678,3110,0,0.0,0.0
282,https://www.lego.com/da-dk/product/lego-education-my-xl-world-45028,Min kæmpestore verden,2,480,450284502845028,2030,0,0.0,0.0
283,https://www.lego.com/da-dk/product/coding-express-45025,Kodeekspressen,2,234,450254502545025,1918,0,0.0,0.0
284,https://www.lego.com/da-dk/product/tubes-45026,Rør,3,150,450264502645026,1155,0,0.0,0.0
285,https://www.lego.com/da-dk/product/storytales-45005,Min første historie,3,109,450054500545005,987,0,0.0,0.0
286,https://www.lego.com/da-dk/product/lego-education-spike-prime-expansion-set-45680,LEGO® Education SPIKE™ Prime-udvidelsessæt,10,603,456804568045680,941,0,0.0,0.0
287,https://www.lego.com/da-dk/product/lego-education-bricq-motion-essential-set-45401,LEGO® Education BricQ Motion Essential-sæt,6,523,454014540145401,922,0,0.0,0.0
288,https://www.lego.com/da-dk/product/lego-education-bricq-motion-prime-set-45400,LEGO® Education BricQ Motion Prime-sæt,10,564,454004540045400,922,0,0.0,0.0
289,https://www.lego.com/da-dk/product/the-ultimate-bundle-5007062,Ultimativ sampak,10,2716,0,0,0,0.0,0.0
290,https://www.lego.com/da-dk/product/the-creative-bundle-5007061,Kreativ sampak,10,1168,0,0,0,0.0,0.0
291,https://www.lego.com/da-dk/product/the-team-up-bundle-5007060,Teamwork-sampak,10,1098,0,0,0,0.0,0.0
292,https://www.lego.com/da-dk/product/bowser-s-airship-expansion-set-71391,Bowsers luftskib – udvidelsessæt,8,1152,713917139171391,899,0,0.0,0.0
293,https://www.lego.com/da-dk/product/reznor-knockdown-expansion-set-71390,Reznor-væltning – udvidelsessæt,8,862,713907139071390,649,0,0.0,0.0
294,https://www.lego.com/da-dk/product/adventures-with-luigi-starter-course-71387,Eventyr med Luigi – startbane,6,280,713877138771387,549,0,0.0,0.0
295,https://www.lego.com/da-dk/product/lakitu-sky-world-expansion-set-71389,Lakitu-skyverden – udvidelsessæt,7,484,713897138971389,349,0,0.0,0.0
296,https://www.lego.com/da-dk/product/boss-sumo-bro-topple-tower-expansion-set-71388,Sumo Bro-bossens væltetårn – udvidelsessæt,6,231,713887138871388,270,0,0.0,0.0
297,https://www.lego.com/da-dk/product/bee-mario-power-up-pack-71393,Bi-Mario powerpakke,6,13,713937139371393,100,0,0.0,0.0
298,https://www.lego.com/da-dk/product/frog-mario-power-up-pack-71392,Frø-Mario powerpakke,6,11,713927139271392,100,0,0.0,0.0
299,https://www.lego.com/da-dk/product/character-packs-series-3-71394,Figurpakker – serie 3,6,24,713947139471394,30,0,0.0,0.0
300,https://www.lego.com/da-dk/product/nintendo-entertainment-system-71374,Nintendo Entertainment System™,18,2646,713747137471374,1799,0,0.0,0.0
301,https://www.lego.com/da-dk/product/boomer-bill-barrage-expansion-set-71366,Boomer Bill-spærreild – udvidelsessæt,7,132,713667136671366,270,0,0.0,0.0
302,https://www.lego.com/da-dk/product/whomp-s-lava-trouble-expansion-set-71364,Whomps lavaballade – udvidelsessæt,6,133,713647136471364,153,0,0.0,0.0
303,https://www.lego.com/da-dk/product/builder-mario-power-up-pack-71373,Bygge-Mario powerpakke,6,10,713737137371373,100,0,0.0,0.0
304,https://www.lego.com/da-dk/product/bowser-s-castle-boss-battle-expansion-set-71369,Bowsers slot – bosskamp – udvidelsessæt,8,1010,713697136971369,899,0,0.0,0.0
305,https://www.lego.com/da-dk/product/toad-s-treasure-hunt-expansion-set-71368,Toads skattejagt – udvidelsessæt,8,464,713687136871368,649,0,0.0,0.0
306,https://www.lego.com/da-dk/product/daily-bugle-76178,Daily Bugle,18,3772,761787617876178,2299,0,0.0,0.0
307,https://www.lego.com/da-dk/product/battle-at-the-ancient-village-76177,Kampen ved den gamle landsby,8,400,761777617776177,349,0,0.0,0.0
308,https://www.lego.com/da-dk/product/tony-stark-s-sakaarian-iron-man-76194,Tony Starks sakaarianske Iron Man,8,369,761947619476194,299,0,0.0,0.0
309,https://www.lego.com/da-dk/product/bro-thor-s-new-asgard-76200,Bro Thors nye Asgård,7,265,762007620076200,270,0,0.0,0.0
310,https://www.lego.com/da-dk/product/captain-carter-the-hydra-stomper-76201,Captain Carter og Hydra-knuseren,8,343,762017620176201,270,0,0.0,0.0
311,https://www.lego.com/da-dk/product/escape-from-the-ten-rings-76176,Flugten fra De Ti Ringe,7,321,761767617676176,270,0,0.0,0.0
312,https://www.lego.com/da-dk/product/lego-marvel-the-avengers-advent-calendar-76196,LEGO® Marvel Avengers julekalender,7,298,761967619676196,270,0,0.0,0.0
313,https://www.lego.com/da-dk/product/lego-minifigures-marvel-studios-71031,LEGO® Minifigures Marvel Studios,5,10,710317103171031,30,0,0.0,0.0
314,https://www.lego.com/da-dk/product/marvel-studios-iron-man-31199,Marvel Studios Iron Man,18,3167,311993119931199,1099,0,0.0,0.0
315,https://www.lego.com/da-dk/product/iron-man-hall-of-armor-76125,Iron Mans dragtgalleri,7,524,761257612576125,549,0,0.0,0.0
316,https://www.lego.com/da-dk/product/iron-man-mech-76140,Iron Man-robot,6,148,761407614076140,100,0,0.0,0.0
317,https://www.lego.com/da-dk/product/the-guardians-ship-76193,Guardians-rumskibet,14,1901,761937619376193,1299,0,0.0,0.0
318,https://www.lego.com/da-dk/product/avengers-helicarrier-76153,Avengers helicarrier,9,1244,761537615376153,879,0,0.0,0.0
319,https://www.lego.com/da-dk/product/attack-on-the-spider-lair-76175,Angreb på Spider-tilholdsstedet,8,466,761757617576175,749,0,0.0,0.0
320,https://www.lego.com/da-dk/product/avengers-endgame-final-battle-76192,Avengers: Endgame – den endelige kamp,8,527,761927619276192,649,0,0.0,0.0
321,https://www.lego.com/da-dk/product/infinity-gauntlet-76191,Evighedshandsken,18,590,761917619176191,649,0,0.0,0.0
322,https://www.lego.com/da-dk/product/venomosaurus-ambush-76151,Venomosaurus-baghold,8,640,761517615176151,599,0,0.0,0.0
323,https://www.lego.com/da-dk/product/robot-inventor-51515,Robot Inventor,10,949,515155151551515,2799,4.0,3.6,4.0
324,https://www.lego.com/da-dk/product/ev3-intelligent-brick-45500,Intelligent EV3 klods,10,1,455004550045500,1699,0,0.0,0.0
325,https://www.lego.com/da-dk/product/ev3-gyro-sensor-45505,EV3 Gyrosensor,10,1,455054550545505,300,0,0.0,0.0
326,https://www.lego.com/da-dk/product/ev3-ultrasonic-sensor-45504,EV3 Ultralydssensor,10,1,455044550445504,300,0,0.0,0.0
327,https://www.lego.com/da-dk/product/ev3-touch-sensor-45507,EV3 Tryksensor,10,1,455074550745507,180,0,0.0,0.0
328,https://www.lego.com/da-dk/product/ev3-cable-pack-45514,EV3-kabelpakke,10,7,455144551445514,150,0,0.0,0.0
329,https://www.lego.com/da-dk/product/ev3-medium-servo-motor-45503,Mellemstor EV3 servomotor,10,1,455034550345503,230,0,0.0,0.0
330,https://www.lego.com/da-dk/product/the-pillager-outpost-21159,Pillager-forposten,8,303,211592115921159,270,0,0.0,0.0
331,https://www.lego.com/da-dk/product/the-taiga-adventure-21162,Tajga-eventyret,7,74,211622116221162,100,0,0.0,0.0
332,https://www.lego.com/da-dk/product/the-pirate-ship-adventure-21152,Piratskibseventyret,8,386,211522115221152,449,0,0.0,0.0
333,https://www.lego.com/da-dk/product/the-modern-treehouse-21174,Det moderne trætophus,9,909,211742117421174,1099,0,0.0,0.0
334,https://www.lego.com/da-dk/product/the-creeper-mine-21155,Creeper™-minen,8,834,211552115521155,749,0,0.0,0.0
335,https://www.lego.com/da-dk/product/the-illager-raid-21160,Illager-angrebet,8,562,211602116021160,649,0,0.0,0.0
336,https://www.lego.com/da-dk/product/the-crafting-box-3-0-21161,Crafting-boks 3.0,8,564,211612116121161,599,0,0.0,0.0
337,https://www.lego.com/da-dk/product/the-first-adventure-21169,Det første eventyr,8,542,211692116921169,549,0,0.0,0.0
338,https://www.lego.com/da-dk/product/the-sky-tower-21173,Himmeltårnet,8,565,211732117321173,499,0,0.0,0.0
339,https://www.lego.com/da-dk/product/the-pig-house-21170,Grisehuset,8,490,211702117021170,359,0,0.0,0.0
340,https://www.lego.com/da-dk/product/the-blaze-bridge-21154,Blaze-broen,8,372,211542115421154,349,0,0.0,0.0
341,https://www.lego.com/da-dk/product/the-jungle-abomination-21176,Det afskyelige junglevæsen,8,489,211762117621176,349,0,0.0,0.0
342,https://www.lego.com/da-dk/product/the-warped-forest-21168,Den sære skov,8,287,211682116821168,270,0,0.0,0.0
343,https://www.lego.com/da-dk/product/the-ruined-portal-21172,Den ødelagte portal,8,316,211722117221172,270,0,0.0,0.0
344,https://www.lego.com/da-dk/product/the-bee-farm-21165,Bifarmen,8,238,211652116521165,180,0,0.0,0.0
345,https://www.lego.com/da-dk/product/the-abandoned-mine-21166,"Den ""forladte"" mine",7,248,211662116621166,180,0,0.0,0.0
346,https://www.lego.com/da-dk/product/the-end-battle-21151,Ender-slaget,7,222,211512115121151,180,0,0.0,0.0
347,https://www.lego.com/da-dk/product/lego-minifigures-marvel-studios-71031,LEGO® Minifigures Marvel Studios,5,10,710317103171031,30,0,0.0,0.0
348,https://www.lego.com/da-dk/product/series-21-71029,Serie 21,5,8,710297102971029,30,0,0.0,0.0
349,https://www.lego.com/da-dk/product/fairground-mf-acc-set-40373,Minifigur- og tilbehørssæt – forlystelsespark,6,51,403734037340373,130,0,0.0,0.0
350,https://www.lego.com/da-dk/product/minifigure-belight-backpack-5005918,Minifigurrygsæk med reflekser,5,399,0,0,0,0.0,0.0
351,https://www.lego.com/da-dk/product/wizarding-world-minifigure-accessory-set-40500,Minifigur- og tilbehørssæt – Troldmandsverdenen,6,33,405004050040500,130,0,0.0,0.0
352,https://www.lego.com/da-dk/product/minions-kung-fu-training-40511,Minions kung-fu-træning,6,54,405114051140511,130,0,0.0,0.0
353,https://www.lego.com/da-dk/product/tlm2-accessory-set-2019-853865,TLM2 tilbehørssæt 2019,6,48,853865853865853865,130,0,0.0,0.0
354,https://www.lego.com/da-dk/product/harry-potter-series-2-71028,Harry Potter™ serie 2,5,8,710287102871028,30,4.4,3.8,4.4
355,https://www.lego.com/da-dk/product/looney-tunes-71030,Looney Tunes™,5,8,710307103071030,30,0,0.0,0.0
356,https://www.lego.com/da-dk/product/belle-bottom-kevin-and-bob-40421,"Belle Bottom, Kevin og Bob",10,309,404214042140421,200,0,0.0,0.0
357,https://www.lego.com/da-dk/product/gru-stuart-and-otto-40420,"Gru, Stuart og Otto",10,244,404204042040420,200,0,0.0,0.0
358,https://www.lego.com/da-dk/product/unstoppable-bike-chase-75549,Ustoppelig motorcykeljagt,6,136,755497554975549,180,0,0.0,0.0
